13:27:يىڭى يىل:21:212:قالتىس:1:74078
2400:24:ساق سالامەت:3:907:گۈزەل:1:82814
2400:24:ساق سالامەت:15:67:بەخىتلىك:1:38002
2400:24:ساق سالامەت:30:573:ئاسان:1:60136
2403:31:نىسىپ قىلسۇن:12:717:ھەقىقى:1:65034
2403:31:نىسىپ قىلسۇن:21:212:قالتىس:1:43943
2406:7:شۈكرىلەر بولسۇن:3:907:گۈزەل:2:74391,89009
2409:41:تەرەققىي قىلىپ:12:717:ھەقىقى:1:98767
2409:41:تەرەققىي قىلىپ:16:268:ساغلام:1:7023
2417:74:قىسقا فىلىم:2:73:مۇنەۋۋەر:1:77976
2417:74:قىسقا فىلىم:3:907:گۈزەل:1:40587
2417:74:قىسقا فىلىم:11:497:داڭلىق:1:82297
2417:74:قىسقا فىلىم:12:717:ھەقىقى:1:49892
2417:74:قىسقا فىلىم:21:212:قالتىس:2:60248,69737
2417:74:قىسقا فىلىم:23:545:ئېسىل:1:64899
2420:19:فىلىم ئىشلەش:11:497:داڭلىق:1:46217
2441:10:ياخشى ئىشلەنگەن:23:545:ئېسىل:1:96485
2443:17:ماس كېلىدۇ:2:73:مۇنەۋۋەر:1:40629
2445:12:بەك پەچەت:21:212:قالتىس:1:110801
2450:42:ئىگە بولۇپ:1:100:پىشقان:1:14263
2450:42:ئىگە بولۇپ:3:907:گۈزەل:1:78130
2450:42:ئىگە بولۇپ:12:717:ھەقىقى:1:22629
2450:42:ئىگە بولۇپ:17:413:چىرايلىق:1:51068
2450:42:ئىگە بولۇپ:23:545:ئېسىل:1:16241
2450:42:ئىگە بولۇپ:24:526:كۈچلۈك:4:22579,24282,28861,29325
2461:1:تۇشلۇق ئېسىل:17:413:چىرايلىق:1:81714
2461:1:تۇشلۇق ئېسىل:21:212:قالتىس:1:81714
2461:1:تۇشلۇق ئېسىل:23:545:ئېسىل:1:81714
2461:1:تۇشلۇق ئېسىل:24:526:كۈچلۈك:1:81714
2462:1:ئېسىل مۇسابىقە:17:413:چىرايلىق:1:81714
2462:1:ئېسىل مۇسابىقە:21:212:قالتىس:1:81714
2462:1:ئېسىل مۇسابىقە:23:545:ئېسىل:1:81714
2462:1:ئېسىل مۇسابىقە:24:526:كۈچلۈك:1:81714
2463:2:مۇسابىقە بولدى:12:717:ھەقىقى:1:109867
2463:2:مۇسابىقە بولدى:17:413:چىرايلىق:1:81714
2463:2:مۇسابىقە بولدى:21:212:قالتىس:1:81714
2463:2:مۇسابىقە بولدى:23:545:ئېسىل:1:81714
2463:2:مۇسابىقە بولدى:24:526:كۈچلۈك:1:81714
2492:122:يۇمشاق دىتال:3:907:گۈزەل:5:54955,54956,54957,54983,72417
2492:122:يۇمشاق دىتال:12:717:ھەقىقى:1:45027
2492:122:يۇمشاق دىتال:17:413:چىرايلىق:1:98343
2492:122:يۇمشاق دىتال:23:545:ئېسىل:1:82007
2492:122:يۇمشاق دىتال:30:573:ئاسان:1:108368
2499:1:گۈزەل ھىكايىكەن:3:907:گۈزەل:1:82173
2511:1:باھارغا ئاشىقمەن:3:907:گۈزەل:1:82184
2512:1:چىرىغى يېقىپ:3:907:گۈزەل:1:82184
2513:1:ئالەمنى گۈزەل:3:907:گۈزەل:1:82184
2514:1:گۈزەل كۆرسىتەلەيدۇ:3:907:گۈزەل:1:82184
2515:1:كۈزنىڭ مول:3:907:گۈزەل:1:82184
2516:1:ۋېسالىغا يېتىشكە:3:907:گۈزەل:1:82184
2517:1:بايرىمىنى كۈتىۋىلىش:3:907:گۈزەل:1:82184
2518:1:نەقەدەر كۆڭۈللۈك:3:907:گۈزەل:1:82184
2519:1:ئەپەندىنى ياختۇرىمەن:11:497:داڭلىق:1:82298
2521:1:تەبئي خوشال:15:67:بەخىتلىك:1:82342
2521:1:تەبئي خوشال:18:164:خوشال:1:82342
2522:4:خوشال بولغان:15:67:بەخىتلىك:1:82342
2522:4:خوشال بولغان:18:164:خوشال:4:34565,69674,82342,106948
2524:1:قىينچىلق ئىچىدە:15:67:بەخىتلىك:1:82342
2524:1:قىينچىلق ئىچىدە:18:164:خوشال:1:82342
2525:1:ئىچىدە بولسىمۇ:15:67:بەخىتلىك:1:82342
2525:1:ئىچىدە بولسىمۇ:18:164:خوشال:1:82342
2526:2:يەنىلا بەخىتلىك:15:67:بەخىتلىك:2:58045,82342
2526:2:يەنىلا بەخىتلىك:18:164:خوشال:1:82342
2537:1:ئىسمىمۇ ياخشى:12:717:ھەقىقى:1:408
2539:4:بەخىت تىلەش:9:4:بەخىت تىلەش:4:54998,64757,82421,85445
2539:4:بەخىت تىلەش:17:413:چىرايلىق:1:64757
2540:1:مەزمۇنى ياخشكەن:9:4:بەخىت تىلەش:1:82421
2541:1:نورۇزىڭلارغا مۇبارەك:16:268:ساغلام:1:82430
2542:1:يىڭىچە بەخت:16:268:ساغلام:1:82430
2543:1:بەخت يىڭىچە:16:268:ساغلام:1:82430
2544:1:يىڭىچە نەتىجە:16:268:ساغلام:1:82430
2546:1:ساغلاملىق ئاتا:16:268:ساغلام:1:82430
2547:64:ئاتا قىلسۇن:12:717:ھەقىقى:2:54611,54730
2547:64:ئاتا قىلسۇن:15:67:بەخىتلىك:1:87587
2547:64:ئاتا قىلسۇن:16:268:ساغلام:1:82430
2563:1:ئېسىل قۇرۇلۇش:23:545:ئېسىل:1:82595
2564:1:قۇرۇلۇش ئىكەن:23:545:ئېسىل:1:82595
2565:1:بەك سېغىنىپ:2:73:مۇنەۋۋەر:1:82596
2566:1:مۇنەۋۋەر ئىقتىدارلىق:2:73:مۇنەۋۋەر:1:82596
2567:1:ياخشى ئوقۇتقۇچىلار:2:73:مۇنەۋۋەر:1:82596
2568:1:ئوقۇتقۇچىلار ئىدى:2:73:مۇنەۋۋەر:1:82596
2569:6:ئەجەپ سېغىندىم:2:73:مۇنەۋۋەر:1:82596
2576:26:ياخشى ئىكەن:23:545:ئېسىل:1:100762
2580:57:ئاپتونوم رايونلۇق:2:73:مۇنەۋۋەر:1:23533
2580:57:ئاپتونوم رايونلۇق:16:268:ساغلام:2:49842,50136
2580:57:ئاپتونوم رايونلۇق:33:142:ئىلغار:1:23533
2584:3:چوڭ توپ:11:497:داڭلىق:2:5407,27521
2587:11:ئالاھىدە كۆڭۈل:16:268:ساغلام:1:58152
2588:3:كۆڭۈل بۆلىدىكەن:16:268:ساغلام:1:58152
2589:105:ھې ھې:16:268:ساغلام:1:69134
2589:105:ھې ھې:17:413:چىرايلىق:6:42193,69099,80709,93446,105089,108759
2589:105:ھې ھې:24:526:كۈچلۈك:1:97133
2589:105:ھې ھې:30:573:ئاسان:1:51968
2596:7:كۈچ چىقىرىپ:18:164:خوشال:1:46617
2596:7:كۈچ چىقىرىپ:25:75:خوشاللىق:1:46617
2603:4:بەك يارىشىپتۇ:17:413:چىرايلىق:1:93446
2621:1:ئويغۇرتىلىدىنمۇ گۈزەل:3:907:گۈزەل:1:83458
2622:3:گۈزەل تىل:3:907:گۈزەل:3:50224,83458,97656
2623:2:تىل بولمىسا:3:907:گۈزەل:1:83458
2624:2:كېرەك تىل:3:907:گۈزەل:1:83458
2625:5:بايلىقى مول:3:907:گۈزەل:1:83458
2625:5:بايلىقى مول:11:497:داڭلىق:1:102168
2626:1:تەسەۋۋۇرۇم جىق:21:212:قالتىس:1:83495
2627:2:دەرمان يوق:21:212:قالتىس:1:83495
2628:1:بۇئىشلەنسە قالتىس:21:212:قالتىس:1:83495
2629:1:قالتىس ئالقىشقا:21:212:قالتىس:1:83495
2630:5:ئالقىشقا ئېرىشكەن:21:212:قالتىس:1:83495
2633:3:ئاللاھقا شۈكىرى:18:164:خوشال:1:84912
2634:1:ئىقتىدارلىق چىرايلىق:17:413:چىرايلىق:1:83671
2634:1:ئىقتىدارلىق چىرايلىق:21:212:قالتىس:1:83671
2635:1:چىرايلىق ئۈمىدۋار:17:413:چىرايلىق:1:83671
2635:1:چىرايلىق ئۈمىدۋار:21:212:قالتىس:1:83671
2636:1:ئۈمىدۋار مىھرىبان:17:413:چىرايلىق:1:83671
2636:1:ئۈمىدۋار مىھرىبان:21:212:قالتىس:1:83671
2637:1:مىھرىبان دىيانەتلىك:17:413:چىرايلىق:1:83671
2637:1:مىھرىبان دىيانەتلىك:21:212:قالتىس:1:83671
2639:4:قائىدە يوسۇنلۇق:22:68:ئىناق:1:25433
2640:1:يوسۇنلۇق قىزلاردىن:17:413:چىرايلىق:1:83671
2640:1:يوسۇنلۇق قىزلاردىن:21:212:قالتىس:1:83671
2642:1:بۇلالمايۋاتىمەن دېسە:17:413:چىرايلىق:1:83671
2642:1:بۇلالمايۋاتىمەن دېسە:21:212:قالتىس:1:83671
2643:1:قالتىس جەمەتتە:17:413:چىرايلىق:1:83671
2643:1:قالتىس جەمەتتە:21:212:قالتىس:1:83671
2644:1:ئاپىرىدە بولغىنىمدىن:17:413:چىرايلىق:1:83671
2644:1:ئاپىرىدە بولغىنىمدىن:21:212:قالتىس:1:83671
2645:2:تولىمۇ بەختلىك:17:413:چىرايلىق:1:83671
2645:2:تولىمۇ بەختلىك:21:212:قالتىس:1:83671
2647:2:پەخىرلىك ھېس:17:413:چىرايلىق:1:83671
2647:2:پەخىرلىك ھېس:21:212:قالتىس:1:83671
2648:34:ھېس قىلىمەن:15:67:بەخىتلىك:1:85455
2648:34:ھېس قىلىمەن:17:413:چىرايلىق:1:83671
2648:34:ھېس قىلىمەن:21:212:قالتىس:1:83671
2648:34:ھېس قىلىمەن:32:142:ئەرزان:2:106745,106804
2651:23:يېڭى نۇسخىسى:23:545:ئېسىل:1:54604
2654:3:دادا بولدۇم:15:67:بەخىتلىك:1:104936
2656:12:ئاتا قىلدى:6:304:بىخەتەر:1:111279
2656:12:ئاتا قىلدى:20:142:راھەت:1:31946
2658:121:پۈتۈن دۇنيا:3:907:گۈزەل:3:53841,65885,103696
2658:121:پۈتۈن دۇنيا:12:717:ھەقىقى:1:88524
2658:121:پۈتۈن دۇنيا:16:268:ساغلام:1:89571
2658:121:پۈتۈن دۇنيا:21:212:قالتىس:1:48973
2658:121:پۈتۈن دۇنيا:24:526:كۈچلۈك:1:3271
2658:121:پۈتۈن دۇنيا:33:142:ئىلغار:1:8443
2660:76:ھىس قىلدىم:3:907:گۈزەل:1:39634
2660:76:ھىس قىلدىم:6:304:بىخەتەر:1:63321
2660:76:ھىس قىلدىم:11:497:داڭلىق:1:40960
2660:76:ھىس قىلدىم:12:717:ھەقىقى:10:40787,50019,50021,50039,50051,50056,50057,50061,65524,96705
2660:76:ھىس قىلدىم:21:212:قالتىس:1:111006
2663:6:ئاللاھقا بولغان:12:717:ھەقىقى:1:98655
2671:1:ھەدەش بولۇپ:21:212:قالتىس:1:84244
2672:8:ماشىنا ھەيدەش:21:212:قالتىس:1:84244
2673:1:تېخنىكىسى قالتىس:21:212:قالتىس:1:84244
2674:1:قالتىس ئىدى:21:212:قالتىس:1:84244
2675:4:تەسىر قىلغىنى:21:212:قالتىس:1:84244
2676:1:كەيپىياتى بولدى:21:212:قالتىس:1:84244
2677:1:ھەدەشنىڭ دېيىشىچە:21:212:قالتىس:1:84244
2678:1:خىزمەتنى قىلىۋاتقىلى:21:212:قالتىس:1:84244
2679:8:يىلدىن ئېشىپتۇ:1:100:پىشقان:1:54549
2679:8:يىلدىن ئېشىپتۇ:21:212:قالتىس:1:84244
2680:1:ئىشقا چۈشكەندەك:21:212:قالتىس:1:84244
2681:1:شۇنچىلىك قىزغىن:21:212:قالتىس:1:84244
2683:4:خۇشال ئىدى:21:212:قالتىس:1:84244
2688:2:ناملىق روماننىڭ:11:497:داڭلىق:1:15481
2692:32:ياخشى بۇلاتتى:10:150:ئاكتىپ:2:71203,72710
2692:32:ياخشى بۇلاتتى:14:276:مۇكەممەل:1:69150
2692:32:ياخشى بۇلاتتى:33:142:ئىلغار:1:78200
2700:23:ناھايتى ياخشى:32:142:ئەرزان:1:79382
2700:23:ناھايتى ياخشى:37:108:يېشىل:1:68739
2706:2:مۇڭلىنىپ ئولتۇرۇپ:3:907:گۈزەل:1:86029
2715:24:دۇئا قىلىپ:1:100:پىشقان:1:93741
2715:24:دۇئا قىلىپ:30:573:ئاسان:1:59574
2717:13:ئەجەب ئەمەس:16:268:ساغلام:1:67008
2724:1:ئالتۇنغا تىگۈشكىسىز:30:573:ئاسان:1:84816
2725:1:تىگۈشكىسىز گەپ:30:573:ئاسان:1:84816
2726:1:ئىشلىرىڭىزنى ئاسان:30:573:ئاسان:1:84816
2727:12:ئاسان قىلسۇن:3:907:گۈزەل:1:34775
2727:12:ئاسان قىلسۇن:30:573:ئاسان:12:33393,34775,49385,54760,60830,70618,84816,89884,91303,107436,107437,111555
2728:3:بەكلا خوشال:18:164:خوشال:3:788,84912,90797
2729:1:خوشال ئوينىدۇق:18:164:خوشال:1:84912
2730:1:قۇملۇققا چىقىپ:18:164:خوشال:1:84912
2731:1:تازا ۋاقىرىدۇق:18:164:خوشال:1:84912
2733:1:تاماق يىدۇق:18:164:خوشال:1:84912
2734:1:ياقتۇرغان ئىشلارنى:18:164:خوشال:1:84912
2735:3:ئىشلارنى قىلىۋاتىمەن:18:164:خوشال:1:84912
2754:2:خۇش بولغىنىمنى:33:142:ئىلغار:1:86414
2761:5:تولىمۇ ياخشى:3:907:گۈزەل:2:47569,49156
2761:5:تولىمۇ ياخشى:15:67:بەخىتلىك:1:67099
2772:6:يازما ئىكەن:23:545:ئېسىل:2:98285,98322
2772:6:يازما ئىكەن:24:526:كۈچلۈك:1:90569
2777:8:پۇت تىرەپ:24:526:كۈچلۈك:1:46053
2779:1:ئالاھىدىلىك بولۇش:3:907:گۈزەل:1:85360
2780:3:ئۈنۈمى بولدى:3:907:گۈزەل:1:85360
2782:2:ئېسىل ناخشا:23:545:ئېسىل:2:52205,85379
2783:11:سوۋغا قىلاي:23:545:ئېسىل:1:85379
2784:2:قۇلاق سېلىڭلار:23:545:ئېسىل:1:85379
2785:1:قىزغا ئېيتقان:23:545:ئېسىل:1:85403
2786:1:نىمدىگەن ئېسىل:23:545:ئېسىل:1:85403
2787:1:ئېسىل سۆزى:23:545:ئېسىل:1:85403
2788:1:قېرىنداشلىرىم چەكسىز:15:67:بەخىتلىك:1:85455
2789:1:چەكسىز بەخىتكە:15:67:بەخىتلىك:1:85455
2790:1:بەخىتكە چۆمىدىغان:15:67:بەخىتلىك:1:85455
2791:2:جەم بولىدىغان:15:67:بەخىتلىك:1:85455
2792:1:رەھمىتىگە ئېرىشىدىغان:15:67:بەخىتلىك:1:85455
2793:6:كۈن بار:15:67:بەخىتلىك:1:85455
2795:1:بەكمۇ بەخىتلىك:15:67:بەخىتلىك:1:85455
2796:3:بەخىتلىك ھېس:15:67:بەخىتلىك:3:554,14693,85455
2797:1:قېرىنداشلىرىمغا مىھىر:15:67:بەخىتلىك:1:85455
2798:1:مىھىر نەزىرىم:15:67:بەخىتلىك:1:85455
2800:6:ئاللاھقا چەكسىز:15:67:بەخىتلىك:1:85455
2801:1:چەكسىز ھەمدۇسانالار:15:67:بەخىتلىك:1:85455
2802:1:ھەمدۇسانالار بولغاي:15:67:بەخىتلىك:1:85455
2813:66:خەتلىك فىلىم:3:907:گۈزەل:1:58455
2813:66:خەتلىك فىلىم:11:497:داڭلىق:1:67406
2813:66:خەتلىك فىلىم:27:73:سادىق:1:83397
2815:7:ئۇستا بولۇپ:27:73:سادىق:1:13546
2847:10:ئىشلار ياخشى:23:545:ئېسىل:1:77940
2848:31:ئالدىنقى كۈنى:12:717:ھەقىقى:1:86701
2849:1:فىلىم كۆرگەنىدۇق:12:717:ھەقىقى:1:86701
2851:1:قېتىملىق كۈلۈمسىرىشى:12:717:ھەقىقى:1:86701
2852:1:شۇنچىلىك سەمىمىي:12:717:ھەقىقى:1:86701
2853:1:شۇنچىلىك تاتلىق:12:717:ھەقىقى:1:86701
2854:1:تاتلىق ئىدىكى:12:717:ھەقىقى:1:86701
2855:3:قەلبىنى لەرزىگە:11:497:داڭلىق:1:46701
2855:3:قەلبىنى لەرزىگە:12:717:ھەقىقى:1:86701
2856:1:لەرزىگە سالاتتى:12:717:ھەقىقى:1:86701
2863:26:ياخشى خەۋەر:33:142:ئىلغار:1:62450
2864:6:خەۋەر بولدى:23:545:ئېسىل:1:79358
2870:3:ياقتۇرۇپ كۆرىدىغان:23:545:ئېسىل:1:66646
2878:47:تەرەققىي قىلغان:4:7:ئىتىپاقلىق:1:82352
2878:47:تەرەققىي قىلغان:11:497:داڭلىق:2:14391,21499
2878:47:تەرەققىي قىلغان:12:717:ھەقىقى:1:12051
2895:10:چوڭ سۈپەت:12:717:ھەقىقى:1:62652
2914:30:ئىنتايىن ياخشى:3:907:گۈزەل:2:76532,84320
2914:30:ئىنتايىن ياخشى:6:304:بىخەتەر:1:63321
2914:30:ئىنتايىن ياخشى:18:164:خوشال:1:13619
2914:30:ئىنتايىن ياخشى:23:545:ئېسىل:1:84320
2914:30:ئىنتايىن ياخشى:24:526:كۈچلۈك:2:13619,13737
2914:30:ئىنتايىن ياخشى:25:75:خوشاللىق:1:13619
2914:30:ئىنتايىن ياخشى:32:142:ئەرزان:1:69498
2915:5:ياخشى جاي:3:907:گۈزەل:1:76532
2952:9:خۇشال خۇرام:3:907:گۈزەل:1:22536
2952:9:خۇشال خۇرام:37:108:يېشىل:1:22536
2954:2:يەنىلا ئىشىنىمەنكى:23:545:ئېسىل:2:88575,88581
2955:2:مىللىتىمىزنىڭ پەخىرلىك:23:545:ئېسىل:2:88575,88581
2956:3:پەخىرلىك ئوغلانلىرى:23:545:ئېسىل:2:88575,88581
2957:48:ئىنتايىن كۆپ:14:276:مۇكەممەل:1:21338
2957:48:ئىنتايىن كۆپ:17:413:چىرايلىق:1:107453
2957:48:ئىنتايىن كۆپ:23:545:ئېسىل:2:88575,88581
2957:48:ئىنتايىن كۆپ:26:37:مۇقۇم:1:103591
2958:2:قاتارىدىن بولمىساممۇ:23:545:ئېسىل:2:88575,88581
2959:2:ئېسىل پەزىلىتىدىن:23:545:ئېسىل:2:88575,88581
2960:2:پەزىلىتىدىن ئۆگىنىشكە:23:545:ئېسىل:2:88575,88581
2963:21:چىن دىلىمدىن:18:164:خوشال:1:58848
2967:5:بەخىت ئىچىدە:15:67:بەخىتلىك:1:31471
2970:34:ئارام ئېلىش:28:17:ئېتىراپ قىلىش:1:55953
2976:56:يامان ئىش:12:717:ھەقىقى:1:8721
2976:56:يامان ئىش:17:413:چىرايلىق:1:99665
2976:56:يامان ئىش:23:545:ئېسىل:2:88789,88846
2976:56:يامان ئىش:33:142:ئىلغار:2:88789,88846
2977:21:ئىنتايىن ئاز:3:907:گۈزەل:1:79627
2977:21:ئىنتايىن ئاز:12:717:ھەقىقى:1:68493
2977:21:ئىنتايىن ئاز:23:545:ئېسىل:1:61319
2981:8:نىمىدىگەن گۈزەل:3:907:گۈزەل:8:47045,50224,55077,88907,89009,89238,94499,94520
2981:8:نىمىدىگەن گۈزەل:12:717:ھەقىقى:1:88907
2981:8:نىمىدىگەن گۈزەل:18:164:خوشال:1:89238
2981:8:نىمىدىگەن گۈزەل:25:75:خوشاللىق:1:89238
2994:160:ئەڭ يۇقىرى:11:497:داڭلىق:2:64524,68752
2994:160:ئەڭ يۇقىرى:16:268:ساغلام:1:15576
2994:160:ئەڭ يۇقىرى:18:164:خوشال:1:29613
3002:2:بىرلىكتە ئۆگىنىپ:3:907:گۈزەل:1:89311
3003:1:گۈزەل ئۆگىنىش:3:907:گۈزەل:1:89311
3004:1:مۇھىتى يارىتايلى:3:907:گۈزەل:1:89311
3005:1:ئىدىيمىزدە ئاقارتىش:3:907:گۈزەل:1:89311
3006:1:ياغدەك تۇزدەك:3:907:گۈزەل:1:89311
3007:1:تۇزدەك زۆرۈر:3:907:گۈزەل:1:89311
3016:3:رەسىم سىزىشتا:21:212:قالتىس:3:89333,89393,89404
3017:3:تالانتى قالتىس:21:212:قالتىس:3:89333,89393,89404
3019:10:چوڭ ئاپام:2:73:مۇنەۋۋەر:1:72486
3019:10:چوڭ ئاپام:17:413:چىرايلىق:2:72486,76849
3029:90:تەرجىمە قىلىش:3:907:گۈزەل:1:66291
3029:90:تەرجىمە قىلىش:11:497:داڭلىق:1:64660
3029:90:تەرجىمە قىلىش:23:545:ئېسىل:2:34859,66646
3029:90:تەرجىمە قىلىش:30:573:ئاسان:2:104076,110706
3029:90:تەرجىمە قىلىش:33:142:ئىلغار:1:47411
3034:3:تەشەككۈر ئېيتىش:23:545:ئېسىل:1:78353
3038:3:يۈكسەك مەنزىللەرنى:3:907:گۈزەل:2:66705,66709
3041:6:تورىنىڭ يېڭى:23:545:ئېسىل:1:100703
3046:123:ھېس قىلدىم:3:907:گۈزەل:3:53580,76783,92505
3046:123:ھېس قىلدىم:6:304:بىخەتەر:1:105526
3046:123:ھېس قىلدىم:12:717:ھەقىقى:3:56661,97428,108502
3046:123:ھېس قىلدىم:14:276:مۇكەممەل:2:75011,91467
3046:123:ھېس قىلدىم:15:67:بەخىتلىك:4:554,107145,107150,107180
3046:123:ھېس قىلدىم:23:545:ئېسىل:1:90518
3046:123:ھېس قىلدىم:24:526:كۈچلۈك:1:59323
3046:123:ھېس قىلدىم:30:573:ئاسان:2:51413,72967
3047:1:مەدھىيە ناملىق:3:907:گۈزەل:1:89743
3047:1:مەدھىيە ناملىق:35:25:مەدھىيە:1:89743
3049:1:نەسىرى بار:3:907:گۈزەل:1:89743
3049:1:نەسىرى بار:35:25:مەدھىيە:1:89743
3051:3:شۇنچىلىك گۈزەل:3:907:گۈزەل:3:82300,85175,89743
3051:3:شۇنچىلىك گۈزەل:35:25:مەدھىيە:1:89743
3052:1:گۈزەل پاساھەتلىك:3:907:گۈزەل:1:89743
3052:1:گۈزەل پاساھەتلىك:35:25:مەدھىيە:1:89743
3054:30:خېلى بولدى:3:907:گۈزەل:1:86829
3054:30:خېلى بولدى:17:413:چىرايلىق:1:93516
3054:30:خېلى بولدى:23:545:ئېسىل:1:93697
3054:30:خېلى بولدى:30:573:ئاسان:1:86829
3054:30:خېلى بولدى:37:108:يېشىل:1:58541
3068:3:بەكلا ھېرىپ:18:164:خوشال:1:90797
3069:27:ھېرىپ كەتتىم:18:164:خوشال:1:90797
3070:1:بەكلا خوشالمەن:18:164:خوشال:1:90797
3072:1:ئوڭ قىلغايسەن:18:164:خوشال:1:90797
3073:67:كىتاب ئوقۇش:11:497:داڭلىق:3:3966,108424,108434
3073:67:كىتاب ئوقۇش:16:268:ساغلام:1:101614
3073:67:كىتاب ئوقۇش:28:17:ئېتىراپ قىلىش:1:55953
3073:67:كىتاب ئوقۇش:30:573:ئاسان:3:7299,47932,109276
3076:8:خۇشاللىق ئىش:21:212:قالتىس:2:79768,79770
3077:14:ئىش بولاتتى:3:907:گۈزەل:1:31210
3077:14:ئىش بولاتتى:21:212:قالتىس:2:79768,79770
